"","time_point","sentiment","X","nomem_encr","date","follow_the_news_tv.radio","follow_the_news_internet","follow_the_news_free.newspaper","follow_the_news_paid.newspaper","follow_the_news_not.hardly","follow_the_news_dont_know","interested_in_the_news","confidence_dutch_parliament","confidence_eu_parliament","rural_urban","education","age","news_consumption","cohort","edu","urb","trust_eu_levels","sentiment_binary"
"7110","Period 3",0.0268292296600567,61146,835208,"2020-12-01",1,1,0,1,0,0,1,8,7,5,5,61,TRUE,"Age 56+","Medium","Rural","High","Positive"
"7111","Period 3",0.0268292296600567,64427,893538,"2020-12-01",1,1,0,0,0,0,1,9,7,2,5,39,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"7112","Period 3",0.0268292296600567,61148,835231,"2020-12-01",1,1,0,0,0,0,1,7,5,2,4,29,FALSE,"Age 16-29","Medium","Urban","Medium","Positive"
"7113","Period 3",0.0268292296600567,61149,835235,"2020-12-01",1,0,0,1,0,0,1,8,8,5,4,73,TRUE,"Age 56+","Medium","Rural","High","Positive"
"7114","Period 3",0.0268292296600567,61150,835293,"2020-12-01",1,1,0,1,0,0,1,8,6,5,5,73,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"7115","Period 3",0.0268292296600567,61151,835299,"2020-12-01",1,0,0,1,0,0,1,7,5,3,4,82,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"7116","Period 3",0.0268292296600567,61152,835311,"2020-12-01",1,1,0,0,0,0,1,4,0,5,4,63,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"7117","Period 3",0.0268292296600567,61153,835348,"2020-12-01",1,1,0,0,0,0,2,7,6,2,6,28,FALSE,"Age 16-29","High","Urban","Medium","Positive"
"7118","Period 3",0.0268292296600567,61154,835369,"2020-12-01",1,0,0,0,0,0,1,7,6,2,1,73,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"7119","Period 3",0.0268292296600567,61155,835388,"2020-12-01",0,1,0,0,0,0,1,8,7,1,6,42,FALSE,"Age 30-55","High","Urban","High","Positive"
"7120","Period 3",0.0268292296600567,61156,835403,"2020-12-01",0,1,0,0,0,0,2,4,4,5,5,62,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"7121","Period 3",0.0268292296600567,61157,835408,"2020-12-01",0,1,0,0,0,0,1,7,6,4,5,33,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"7122","Period 3",0.0268292296600567,61158,835415,"2020-12-01",0,1,0,0,0,0,3,7,7,4,1,18,FALSE,"Age 16-29","Low","Rural","High","Positive"
"7123","Period 3",0.0268292296600567,61159,835437,"2020-12-01",1,1,0,1,0,0,1,5,2,3,2,80,TRUE,"Age 56+","Low","Rural","Low","Positive"
"7124","Period 3",0.0268292296600567,64440,893771,"2020-12-01",1,1,1,0,0,0,1,6,6,2,6,57,TRUE,"Age 56+","High","Urban","Medium","Positive"
"7125","Period 3",0.0268292296600567,61161,835452,"2020-12-01",1,1,1,1,0,0,1,8,5,5,3,52,TRUE,"Age 30-55","Medium","Rural","Medium","Positive"
"7126","Period 3",0.0268292296600567,61162,835471,"2020-12-01",0,1,0,1,0,0,1,4,2,4,3,28,TRUE,"Age 16-29","Medium","Rural","Low","Positive"
"7127","Period 3",0.0268292296600567,61163,835479,"2020-12-01",1,1,0,0,0,0,1,8,6,5,4,57,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"7128","Period 3",0.0268292296600567,61164,835485,"2020-12-01",1,1,0,0,0,0,1,7,3,4,6,59,FALSE,"Age 56+","High","Rural","Low","Positive"
"7129","Period 3",0.0268292296600567,61165,835488,"2020-12-01",1,1,0,1,0,0,2,5,5,3,4,67,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"7130","Period 3",0.0268292296600567,61166,835498,"2020-12-01",1,1,0,0,0,0,1,7,3,3,4,70,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"7131","Period 3",0.0268292296600567,61167,835522,"2020-12-01",1,0,0,1,0,0,1,5,5,2,2,67,TRUE,"Age 56+","Low","Urban","Medium","Positive"
"7132","Period 3",0.0268292296600567,61168,835537,"2020-12-01",1,0,0,0,0,0,2,8,8,3,5,27,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"7133","Period 3",0.0268292296600567,61169,835543,"2020-12-01",1,1,0,1,0,0,1,7,0,3,4,73,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"7134","Period 3",0.0268292296600567,61170,835558,"2020-12-01",0,1,0,0,0,0,2,0,0,5,5,52,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"7135","Period 3",0.0268292296600567,61171,835571,"2020-12-01",1,0,0,0,0,0,3,0,0,2,6,62,FALSE,"Age 56+","High","Urban","Low","Positive"
"7136","Period 3",0.0268292296600567,61172,835587,"2020-12-01",1,1,0,0,0,0,1,8,7,1,6,43,FALSE,"Age 30-55","High","Urban","High","Positive"
"7137","Period 3",0.0268292296600567,61173,835601,"2020-12-01",1,1,0,1,0,0,1,2,0,5,2,78,TRUE,"Age 56+","Low","Rural","Low","Positive"
"7138","Period 3",0.0268292296600567,61174,835606,"2020-12-01",1,1,0,0,0,0,3,1,1,3,1,32,FALSE,"Age 30-55","Low","Rural","Low","Positive"
"7139","Period 3",0.0268292296600567,61175,835617,"2020-12-01",1,1,0,0,0,0,2,3,3,3,4,58,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"7140","Period 3",0.0268292296600567,61176,835623,"2020-12-01",1,1,0,1,0,0,1,8,7,5,2,68,TRUE,"Age 56+","Low","Rural","High","Positive"
"7141","Period 3",0.0268292296600567,61177,835629,"2020-12-01",1,0,0,0,0,0,1,5,5,5,2,63,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"7142","Period 3",0.0268292296600567,61178,835647,"2020-12-01",1,0,0,0,0,0,2,5,2,5,4,67,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"7143","Period 3",0.0268292296600567,61179,835656,"2020-12-01",1,1,0,0,0,0,2,4,5,2,4,49,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"7144","Period 3",0.0268292296600567,61180,835665,"2020-12-01",0,0,0,0,1,0,3,7,5,5,4,22,FALSE,"Age 16-29","Medium","Rural","Medium","Positive"
"7145","Period 3",0.0268292296600567,61181,835671,"2020-12-01",1,1,1,1,0,0,1,7,4,1,4,44,TRUE,"Age 30-55","Medium","Urban","Medium","Positive"
"7146","Period 3",0.0268292296600567,61182,835696,"2020-12-01",0,1,0,1,0,0,2,5,4,5,6,26,TRUE,"Age 16-29","High","Rural","Medium","Positive"
"7147","Period 3",0.0268292296600567,62276,855679,"2020-12-01",1,1,0,1,0,0,1,5,2,3,4,73,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"7148","Period 3",0.0268292296600567,64464,894296,"2020-12-01",1,1,1,0,0,0,1,0,0,1,2,60,TRUE,"Age 56+","Low","Urban","Low","Positive"
"7149","Period 3",0.0268292296600567,61185,835778,"2020-12-01",1,1,0,0,0,0,2,7,6,2,4,62,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"7150","Period 3",0.0268292296600567,62279,855752,"2020-12-01",1,1,0,0,0,0,1,6,5,5,4,47,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"7151","Period 3",0.0268292296600567,64467,894357,"2020-12-01",1,1,0,1,0,0,1,8,7,1,5,70,TRUE,"Age 56+","Medium","Urban","High","Positive"
"7152","Period 3",0.0268292296600567,61188,835818,"2020-12-01",1,1,0,1,0,0,2,8,5,5,4,61,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"7153","Period 3",0.0268292296600567,61189,835827,"2020-12-01",1,1,0,0,0,0,1,7,5,4,5,58,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"7154","Period 3",0.0268292296600567,61190,835839,"2020-12-01",1,1,0,0,0,0,1,6,2,1,3,51,FALSE,"Age 30-55","Medium","Urban","Low","Positive"
"7155","Period 3",0.0268292296600567,61191,835842,"2020-12-01",1,0,0,1,0,0,1,6,7,4,6,90,TRUE,"Age 56+","High","Rural","High","Positive"
"7156","Period 3",0.0268292296600567,61192,835858,"2020-12-01",1,0,0,1,0,0,1,6,3,5,5,73,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"7157","Period 3",0.0268292296600567,64473,894464,"2020-12-01",1,1,0,0,0,0,1,6,6,3,5,57,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"7158","Period 3",0.0268292296600567,61194,835894,"2020-12-01",1,1,0,0,0,0,1,5,4,4,4,45,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"7159","Period 3",0.0268292296600567,61195,835952,"2020-12-01",1,1,0,1,0,0,1,6,6,4,6,64,TRUE,"Age 56+","High","Rural","Medium","Positive"
"7160","Period 3",0.0268292296600567,61196,836021,"2020-12-01",1,1,0,1,0,0,1,7,7,4,6,52,TRUE,"Age 30-55","High","Rural","High","Positive"
"7161","Period 3",0.0268292296600567,61197,836054,"2020-12-01",1,1,0,1,0,0,2,7,6,2,6,28,TRUE,"Age 16-29","High","Urban","Medium","Positive"
"7162","Period 3",0.0268292296600567,61198,836077,"2020-12-01",0,1,0,0,0,0,2,7,7,4,2,21,FALSE,"Age 16-29","Low","Rural","High","Positive"
"7163","Period 3",0.0268292296600567,61199,836080,"2020-12-01",1,1,0,0,0,0,2,8,7,2,4,46,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"7164","Period 3",0.0268292296600567,64480,894579,"2020-12-01",1,1,0,1,0,1,1,8,8,1,6,33,TRUE,"Age 30-55","High","Urban","High","Positive"
"7165","Period 3",0.0268292296600567,61201,836112,"2020-12-01",1,0,0,1,0,0,1,8,7,5,1,92,TRUE,"Age 56+","Low","Rural","High","Positive"
"7166","Period 3",0.0268292296600567,61202,836129,"2020-12-01",1,1,0,0,0,0,1,7,5,3,4,41,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"7167","Period 3",0.0268292296600567,61203,836132,"2020-12-01",1,1,0,1,0,0,1,5,3,2,5,72,TRUE,"Age 56+","Medium","Urban","Low","Positive"
"7168","Period 3",0.0268292296600567,61204,836148,"2020-12-01",1,0,0,1,0,0,1,8,3,5,1,81,TRUE,"Age 56+","Low","Rural","Low","Positive"
"7169","Period 3",0.0268292296600567,61205,836166,"2020-12-01",1,1,0,0,0,0,3,0,0,2,4,20,FALSE,"Age 16-29","Medium","Urban","Low","Positive"
"7170","Period 3",0.0268292296600567,61206,836199,"2020-12-01",1,0,0,1,0,0,1,8,7,2,5,70,TRUE,"Age 56+","Medium","Urban","High","Positive"
"7171","Period 3",0.0268292296600567,61207,836209,"2020-12-01",1,1,0,0,0,0,1,8,7,5,3,18,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"7172","Period 3",0.0268292296600567,61208,836221,"2020-12-01",1,0,0,1,0,0,1,7,7,4,4,66,TRUE,"Age 56+","Medium","Rural","High","Positive"
"7173","Period 3",0.0268292296600567,61209,836222,"2020-12-01",1,1,0,0,0,1,1,2,0,5,4,47,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"7174","Period 3",0.0268292296600567,61210,836231,"2020-12-01",0,0,0,0,1,0,2,6,6,3,4,25,FALSE,"Age 16-29","Medium","Rural","Medium","Positive"
"7175","Period 3",0.0268292296600567,61211,836303,"2020-12-01",1,1,0,0,0,0,2,0,1,4,4,40,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"7176","Period 3",0.0268292296600567,61212,836312,"2020-12-01",1,0,0,1,0,0,1,8,8,2,2,68,TRUE,"Age 56+","Low","Urban","High","Positive"
"7177","Period 3",0.0268292296600567,61213,836326,"2020-12-01",1,1,0,0,0,0,1,6,5,3,4,39,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"7178","Period 3",0.0268292296600567,61214,836373,"2020-12-01",1,1,1,0,0,0,2,9,7,1,3,55,TRUE,"Age 30-55","Medium","Urban","High","Positive"
"7179","Period 3",0.0268292296600567,61215,836392,"2020-12-01",1,1,0,0,0,0,2,8,8,1,5,74,FALSE,"Age 56+","Medium","Urban","High","Positive"
"7180","Period 3",0.0268292296600567,61216,836404,"2020-12-01",1,0,0,0,0,0,2,7,7,2,4,63,FALSE,"Age 56+","Medium","Urban","High","Positive"
"7181","Period 3",0.0268292296600567,61217,836428,"2020-12-01",1,1,0,0,0,0,2,5,5,4,5,29,FALSE,"Age 16-29","Medium","Rural","Medium","Positive"
"7182","Period 3",0.0268292296600567,61218,836437,"2020-12-01",1,1,0,0,0,0,1,8,8,2,3,53,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"7183","Period 3",0.0268292296600567,61219,836474,"2020-12-01",1,0,0,0,0,0,2,8,8,3,5,41,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"7184","Period 3",0.0268292296600567,61220,836483,"2020-12-01",1,1,0,0,0,0,1,0,0,2,1,18,FALSE,"Age 16-29","Low","Urban","Low","Positive"
"7185","Period 3",0.0268292296600567,61221,836485,"2020-12-01",1,0,0,1,0,0,1,7,6,3,2,73,TRUE,"Age 56+","Low","Rural","Medium","Positive"
"7186","Period 3",0.0268292296600567,61222,836489,"2020-12-01",1,1,0,0,0,0,2,8,8,4,5,26,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"7187","Period 3",0.0268292296600567,61223,836492,"2020-12-01",1,1,1,1,0,0,1,7,3,3,4,64,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"7188","Period 3",0.0268292296600567,61224,836505,"2020-12-01",1,1,0,1,0,0,1,7,4,1,5,68,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"7189","Period 3",0.0268292296600567,61225,836520,"2020-12-01",1,1,0,0,0,0,1,8,6,5,6,35,FALSE,"Age 30-55","High","Rural","Medium","Positive"
"7190","Period 3",0.0268292296600567,61226,836529,"2020-12-01",1,0,0,0,0,0,1,6,6,2,1,73,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"7191","Period 3",0.0268292296600567,61227,836550,"2020-12-01",1,1,0,0,0,0,2,7,5,2,5,38,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"7192","Period 3",0.0268292296600567,61228,836557,"2020-12-01",1,1,0,0,0,0,1,6,5,1,2,76,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"7193","Period 3",0.0268292296600567,61229,836563,"2020-12-01",1,1,0,0,0,0,1,8,4,3,2,76,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"7194","Period 3",0.0268292296600567,61230,836566,"2020-12-01",1,1,0,0,0,0,2,9,5,1,4,36,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"7195","Period 3",0.0268292296600567,61231,836587,"2020-12-01",1,0,0,1,0,0,1,7,7,5,5,80,TRUE,"Age 56+","Medium","Rural","High","Positive"
"7196","Period 3",0.0268292296600567,61232,836588,"2020-12-01",1,1,0,0,0,0,1,6,4,1,4,64,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"7197","Period 3",0.0268292296600567,61233,836611,"2020-12-01",1,0,0,1,0,0,1,5,1,5,6,72,TRUE,"Age 56+","High","Rural","Low","Positive"
"7198","Period 3",0.0268292296600567,61234,836630,"2020-12-01",1,1,0,0,0,0,2,8,8,4,4,47,FALSE,"Age 30-55","Medium","Rural","High","Positive"
"7199","Period 3",0.0268292296600567,61235,836645,"2020-12-01",1,1,0,0,0,0,2,8,8,1,4,22,FALSE,"Age 16-29","Medium","Urban","High","Positive"
"7200","Period 3",0.0268292296600567,61236,836685,"2020-12-01",1,1,0,0,0,0,2,2,2,5,5,35,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"7201","Period 3",0.0268292296600567,61237,836697,"2020-12-01",1,1,0,0,0,0,2,5,5,2,5,34,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"7202","Period 3",0.0268292296600567,61238,836768,"2020-12-01",1,1,0,0,0,0,2,7,7,3,5,56,FALSE,"Age 56+","Medium","Rural","High","Positive"
"7203","Period 3",0.0268292296600567,62332,856680,"2020-12-01",1,1,0,1,0,0,1,7,2,3,4,57,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"7204","Period 3",0.0268292296600567,61240,836788,"2020-12-01",1,1,0,1,0,0,1,4,0,3,2,72,TRUE,"Age 56+","Low","Rural","Low","Positive"
"7205","Period 3",0.0268292296600567,61241,836813,"2020-12-01",1,0,0,1,0,0,2,6,0,5,1,75,TRUE,"Age 56+","Low","Rural","Low","Positive"
"7206","Period 3",0.0268292296600567,61242,836819,"2020-12-01",1,1,0,0,0,1,1,7,7,1,5,48,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"7207","Period 3",0.0268292296600567,61243,836822,"2020-12-01",1,0,0,0,0,0,2,4,4,2,4,66,FALSE,"Age 56+","Medium","Urban","Medium","Positive"
"7208","Period 3",0.0268292296600567,61244,836837,"2020-12-01",1,0,0,1,0,0,1,8,8,1,5,61,TRUE,"Age 56+","Medium","Urban","High","Positive"
"7209","Period 3",0.0268292296600567,61245,836859,"2020-12-01",0,1,0,0,0,0,2,7,6,5,5,57,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"7210","Period 3",0.0268292296600567,61246,836877,"2020-12-01",1,1,0,1,0,0,2,7,6,3,4,66,TRUE,"Age 56+","Medium","Rural","Medium","Positive"
"7211","Period 3",0.0268292296600567,61247,836885,"2020-12-01",1,0,0,1,0,0,1,8,7,2,5,74,TRUE,"Age 56+","Medium","Urban","High","Positive"
"7212","Period 3",0.0268292296600567,61248,836922,"2020-12-01",1,1,0,0,0,0,2,6,4,1,2,81,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"7213","Period 3",0.0268292296600567,61249,836938,"2020-12-01",1,0,0,1,0,0,1,7,7,3,1,79,TRUE,"Age 56+","Low","Rural","High","Positive"
"7214","Period 3",0.0268292296600567,64530,895596,"2020-12-01",1,1,0,1,0,0,2,7,7,1,6,42,TRUE,"Age 30-55","High","Urban","High","Positive"
"7215","Period 3",0.0268292296600567,61251,836947,"2020-12-01",1,1,0,0,0,0,1,6,1,4,4,58,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"7216","Period 3",0.0268292296600567,61252,836989,"2020-12-01",0,1,0,0,0,0,1,7,5,1,6,30,FALSE,"Age 30-55","High","Urban","Medium","Positive"
"7217","Period 3",0.0268292296600567,61253,836993,"2020-12-01",1,0,0,1,0,0,1,7,4,2,2,77,TRUE,"Age 56+","Low","Urban","Medium","Positive"
"7218","Period 3",0.0268292296600567,61254,837005,"2020-12-01",1,1,0,0,0,0,2,6,3,5,4,42,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"7219","Period 3",0.0268292296600567,61255,837010,"2020-12-01",0,1,0,0,0,0,3,0,0,5,4,50,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"7220","Period 3",0.0268292296600567,61256,837057,"2020-12-01",1,1,0,0,0,0,2,8,7,1,3,19,FALSE,"Age 16-29","Medium","Urban","High","Positive"
"7221","Period 3",0.0268292296600567,62350,857022,"2020-12-01",1,1,0,0,0,0,1,8,7,4,5,56,FALSE,"Age 56+","Medium","Rural","High","Positive"
"7222","Period 3",0.0268292296600567,61258,837112,"2020-12-01",0,1,0,1,0,0,2,5,8,5,5,65,TRUE,"Age 56+","Medium","Rural","High","Positive"
"7223","Period 3",0.0268292296600567,61259,837122,"2020-12-01",1,1,0,1,0,0,1,6,6,1,3,20,TRUE,"Age 16-29","Medium","Urban","Medium","Positive"
"7224","Period 3",0.0268292296600567,61260,837145,"2020-12-01",1,0,0,0,0,0,1,7,7,5,2,48,FALSE,"Age 30-55","Low","Rural","High","Positive"
"7225","Period 3",0.0268292296600567,61261,837167,"2020-12-01",1,1,0,1,0,0,1,8,3,4,4,55,TRUE,"Age 30-55","Medium","Rural","Low","Positive"
"7226","Period 3",0.0268292296600567,61262,837168,"2020-12-01",1,1,0,0,0,0,2,9,8,4,5,24,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"7227","Period 3",0.0268292296600567,61263,837182,"2020-12-01",1,1,0,1,0,0,1,5,1,2,2,68,TRUE,"Age 56+","Low","Urban","Low","Positive"
"7228","Period 3",0.0268292296600567,61264,837192,"2020-12-01",0,0,0,0,1,0,2,5,3,4,4,54,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"7229","Period 3",0.0268292296600567,61265,837243,"2020-12-01",1,1,0,1,0,0,2,8,7,1,4,30,TRUE,"Age 30-55","Medium","Urban","High","Positive"
"7230","Period 3",0.0268292296600567,61266,837246,"2020-12-01",1,1,0,1,0,0,1,2,0,4,5,43,TRUE,"Age 30-55","Medium","Rural","Low","Positive"
"7231","Period 3",0.0268292296600567,61267,837261,"2020-12-01",1,1,0,0,0,0,1,8,4,5,4,58,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"7232","Period 3",0.0268292296600567,61268,837265,"2020-12-01",0,1,0,0,0,0,1,6,6,1,6,30,FALSE,"Age 30-55","High","Urban","Medium","Positive"
"7233","Period 3",0.0268292296600567,61269,837285,"2020-12-01",0,1,0,0,0,0,3,0,2,1,4,39,FALSE,"Age 30-55","Medium","Urban","Low","Positive"
"7234","Period 3",0.0268292296600567,61270,837289,"2020-12-01",1,1,0,1,0,0,1,8,4,2,5,54,TRUE,"Age 30-55","Medium","Urban","Medium","Positive"
"7235","Period 3",0.0268292296600567,61271,837319,"2020-12-01",0,0,0,0,1,0,2,6,5,5,2,64,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"7236","Period 3",0.0268292296600567,61272,837361,"2020-12-01",1,0,0,1,0,0,2,9,8,4,4,58,TRUE,"Age 56+","Medium","Rural","High","Positive"
"7237","Period 3",0.0268292296600567,61273,837362,"2020-12-01",1,1,0,1,0,0,1,7,5,2,5,74,TRUE,"Age 56+","Medium","Urban","Medium","Positive"
"7238","Period 3",0.0268292296600567,61274,837380,"2020-12-01",1,1,0,0,0,0,3,5,4,5,5,35,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"7239","Period 3",0.0268292296600567,61275,837387,"2020-12-01",1,1,0,0,0,0,1,8,2,3,4,46,FALSE,"Age 30-55","Medium","Rural","Low","Positive"
"7240","Period 3",0.0268292296600567,61276,837408,"2020-12-01",1,1,0,0,0,0,2,6,5,2,2,78,FALSE,"Age 56+","Low","Urban","Medium","Positive"
"7241","Period 3",0.0268292296600567,61277,837414,"2020-12-01",1,0,0,1,0,0,2,7,5,3,4,52,TRUE,"Age 30-55","Medium","Rural","Medium","Positive"
"7242","Period 3",0.0268292296600567,61278,837424,"2020-12-01",0,0,0,0,1,0,3,5,5,1,4,33,FALSE,"Age 30-55","Medium","Urban","Medium","Positive"
"7243","Period 3",0.0268292296600567,61279,837426,"2020-12-01",1,1,0,0,0,0,1,6,6,5,5,31,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"7244","Period 3",0.0268292296600567,61280,837429,"2020-12-01",1,1,0,0,0,0,2,6,7,2,5,52,FALSE,"Age 30-55","Medium","Urban","High","Positive"
"7245","Period 3",0.0268292296600567,61281,837445,"2020-12-01",1,1,0,0,0,0,2,7,5,5,3,19,FALSE,"Age 16-29","Medium","Rural","Medium","Positive"
"7246","Period 3",0.0268292296600567,64562,896023,"2020-12-01",1,0,0,0,0,0,1,8,5,4,2,55,FALSE,"Age 30-55","Low","Rural","Medium","Positive"
"7247","Period 3",0.0268292296600567,61283,837460,"2020-12-01",1,1,0,0,0,0,1,7,7,4,5,25,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"7248","Period 3",0.0268292296600567,61284,837469,"2020-12-01",1,1,0,0,0,0,1,7,6,4,5,67,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"7249","Period 3",0.0268292296600567,61285,837474,"2020-12-01",1,1,0,0,0,0,2,4,3,1,2,58,FALSE,"Age 56+","Low","Urban","Low","Positive"
"7250","Period 3",0.0268292296600567,61286,837496,"2020-12-01",0,1,0,0,0,0,2,8,6,3,4,69,FALSE,"Age 56+","Medium","Rural","Medium","Positive"
"7251","Period 3",0.0268292296600567,61287,837518,"2020-12-01",0,0,0,0,1,0,2,7,7,4,3,23,FALSE,"Age 16-29","Medium","Rural","High","Positive"
"7252","Period 3",0.0268292296600567,61288,837591,"2020-12-01",1,0,0,1,0,0,2,7,6,5,1,72,TRUE,"Age 56+","Low","Rural","Medium","Positive"
"7253","Period 3",0.0268292296600567,61289,837594,"2020-12-01",1,1,0,0,0,0,1,7,7,2,6,31,FALSE,"Age 30-55","High","Urban","High","Positive"
"7254","Period 3",0.0268292296600567,61290,837606,"2020-12-01",1,1,0,0,0,0,2,8,5,4,4,51,FALSE,"Age 30-55","Medium","Rural","Medium","Positive"
"7255","Period 3",0.0268292296600567,61291,837625,"2020-12-01",1,1,0,1,0,0,1,7,7,3,6,63,TRUE,"Age 56+","High","Rural","High","Positive"
"7256","Period 3",0.0268292296600567,61292,837634,"2020-12-01",1,0,0,0,0,0,3,1,0,2,2,22,FALSE,"Age 16-29","Low","Urban","Low","Positive"
"7257","Period 3",0.0268292296600567,61293,837637,"2020-12-01",1,1,0,1,0,0,1,5,5,5,5,55,TRUE,"Age 30-55","Medium","Rural","Medium","Positive"
"7258","Period 3",0.0268292296600567,64574,896252,"2020-12-01",1,1,0,1,0,0,2,5,2,4,3,68,TRUE,"Age 56+","Medium","Rural","Low","Positive"
"7259","Period 3",0.0268292296600567,61295,837710,"2020-12-01",1,1,0,0,0,0,2,8,5,2,3,21,FALSE,"Age 16-29","Medium","Urban","Medium","Positive"
"7260","Period 3",0.0268292296600567,61296,837741,"2020-12-01",1,1,0,0,0,0,1,9,7,5,3,56,FALSE,"Age 56+","Medium","Rural","High","Positive"
"7261","Period 3",0.0268292296600567,61297,837750,"2020-12-01",0,1,0,0,0,0,2,6,6,2,4,25,FALSE,"Age 16-29","Medium","Urban","Medium","Positive"
"7262","Period 3",0.0268292296600567,61298,837768,"2020-12-01",1,0,0,0,0,0,2,7,3,5,3,67,FALSE,"Age 56+","Medium","Rural","Low","Positive"
"7263","Period 3",0.0268292296600567,64579,896319,"2020-12-01",1,0,0,0,0,0,2,4,4,2,2,49,FALSE,"Age 30-55","Low","Urban","Medium","Positive"
"7264","Period 3",0.0268292296600567,61300,837795,"2020-12-01",0,1,0,0,0,0,2,2,3,1,5,23,FALSE,"Age 16-29","Medium","Urban","Low","Positive"
"7265","Period 3",0.0268292296600567,61301,837796,"2020-12-01",1,0,0,0,0,0,1,7,6,5,2,75,FALSE,"Age 56+","Low","Rural","Medium","Positive"
"7266","Period 3",0.0268292296600567,61302,837813,"2020-12-01",1,1,0,0,0,0,1,8,7,2,6,33,FALSE,"Age 30-55","High","Urban","High","Positive"
"7267","Period 3",0.0268292296600567,61303,837851,"2020-12-01",0,0,0,0,1,0,2,2,4,1,5,26,FALSE,"Age 16-29","Medium","Urban","Medium","Positive"
"7268","Period 3",0.0268292296600567,61304,837857,"2020-12-01",0,1,0,0,0,0,2,7,5,1,6,29,FALSE,"Age 16-29","High","Urban","Medium","Positive"
